id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response
13096,1969,Graduation,Widow,43638.0,0,1,06.08.2012,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,3,11,0
13097,1955,Graduation,Together,38946.0,0,1,24.10.2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0
13098,1982,Graduation,Together,71853.0,0,0,08.05.2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0
13099,1961,Graduation,Married,49678.0,0,1,02.02.2013,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0
13100,1948,Graduation,Married,42192.0,0,0,06.09.2013,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0
13101,1986,2n Cycle,Single,80910.0,0,0,31.10.2012,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0
13102,1971,2n Cycle,Married,78041.0,0,0,16.12.2012,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0
13103,1982,Graduation,Married,42081.0,1,0,26.02.2013,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0
13104,1980,Graduation,Married,15072.0,2,0,10.05.2013,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0
13105,1957,PhD,Together,40451.0,0,2,16.02.2014,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0
13106,1987,Graduation,Single,57100.0,1,0,18.05.2014,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0
13107,1947,PhD,Together,73059.0,0,1,31.08.2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0
13108,1989,PhD,Together,66973.0,0,0,17.05.2013,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0
13109,1984,Graduation,Married,23228.0,1,0,05.01.2014,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0
13110,1969,Master,Married,43641.0,1,1,22.04.2013,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0
13111,1967,Graduation,Single,46904.0,1,1,03.11.2012,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0
13112,1984,Graduation,Married,24570.0,1,0,27.02.2013,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0
13113,1971,Master,Divorced,74290.0,0,1,12.08.2013,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0
13114,1973,Graduation,Together,55593.0,0,1,21.08.2013,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,3,11,0
13115,1981,Graduation,Together,38547.0,1,0,28.08.2013,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0
13116,1978,Basic,Together,24882.0,1,0,09.09.2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0
13117,1973,Graduation,Married,67432.0,0,1,29.03.2013,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0
13118,1960,Graduation,Together,62807.0,0,1,31.08.2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0
13119,1971,Graduation,Single,26954.0,1,0,08.05.2014,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0
13120,1968,Graduation,Single,70566.0,0,1,06.10.2013,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0
13121,1972,Graduation,Married,33622.0,1,1,13.04.2013,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0
13122,1973,PhD,Married,32644.0,1,0,16.01.2013,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0
13123,1971,Master,Married,38196.0,1,1,18.04.2014,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,3,11,0
13124,1956,Graduation,Married,71391.0,0,1,29.03.2013,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0
13125,1975,Graduation,Together,80144.0,0,0,30.09.2013,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,3,11,0
13126,1954,Graduation,Single,22507.0,0,0,24.11.2012,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0
13127,1969,Master,Widow,67369.0,0,1,17.11.2012,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1
13128,1972,Graduation,Married,80134.0,1,0,20.05.2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1
13129,1951,Master,Married,27450.0,0,0,15.04.2013,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0
13130,1983,Graduation,Together,36075.0,1,0,09.12.2013,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0
13131,1991,Graduation,Single,86037.0,0,0,02.01.2013,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1
13132,1978,Master,Married,88097.0,1,0,18.08.2012,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1
13133,1970,Master,Single,75345.0,0,0,02.02.2013,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,3,11,1
13134,1971,PhD,Single,42767.0,2,0,11.05.2013,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,3,11,0
13135,1976,Graduation,Divorced,31615.0,1,0,16.03.2013,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,3,11,0
13136,1961,PhD,Married,54456.0,0,1,11.07.2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0
13137,1967,PhD,Single,40304.0,1,0,30.09.2013,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0
13138,1965,PhD,Divorced,57912.0,0,1,17.03.2014,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,3,11,0
13139,1985,Master,Married,20559.0,1,0,12.03.2013,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,3,11,0
13140,1980,Graduation,Married,19107.0,1,0,22.08.2013,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0
13141,1956,Master,Together,34941.0,1,1,06.03.2013,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0
13142,1979,2n Cycle,Together,60839.0,1,1,28.08.2012,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0
13143,1970,Graduation,Divorced,33986.0,1,0,14.03.2013,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0
13144,1958,Graduation,Together,53977.0,0,1,08.06.2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0
13145,1972,Master,Divorced,37760.0,1,0,11.08.2013,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,3,11,0
13146,1957,PhD,Divorced,54237.0,0,1,27.04.2013,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,3,11,0
13147,1988,2n Cycle,Married,23331.0,1,0,04.09.2012,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0
13148,1970,Graduation,Divorced,58710.0,0,1,31.03.2013,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0
13149,1981,Graduation,Together,56386.0,1,1,27.10.2012,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,3,11,0
13150,1972,PhD,Together,,1,0,02.03.2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0
13151,1981,Graduation,Married,29009.0,1,0,29.11.2013,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0
13152,1952,Master,Together,40442.0,1,1,19.08.2012,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,3,11,1
13153,1966,PhD,Single,7144.0,0,2,07.12.2013,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0
13154,1966,Graduation,Married,44794.0,0,1,08.06.2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0
13155,1972,Graduation,Together,64474.0,0,1,22.10.2013,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0
13156,1973,Basic,Married,18978.0,1,0,11.12.2012,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0
13157,1966,PhD,Married,57705.0,0,1,11.01.2014,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0
13158,1949,2n Cycle,Widow,74859.0,0,0,03.06.2013,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,3,11,0
13159,1959,Graduation,Single,80982.0,1,1,08.01.2013,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0
13160,1982,Master,Together,27590.0,1,0,23.04.2013,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0
13161,1958,Graduation,Together,66886.0,0,1,16.09.2013,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0
13162,1970,Graduation,Together,38200.0,1,1,07.12.2012,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0
13163,1965,Master,Married,53843.0,0,1,27.06.2013,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,3,11,0
13164,1943,PhD,Divorced,48948.0,0,0,01.02.2013,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1
13165,1970,Master,Divorced,78579.0,0,0,22.12.2012,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1
13166,1952,Master,Divorced,59354.0,1,1,15.11.2013,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,3,11,0
13167,1973,Graduation,Widow,60208.0,1,1,07.10.2012,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1
13168,1970,PhD,Married,67353.0,0,1,31.12.2013,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,3,11,0
13169,1971,2n Cycle,Married,54690.0,1,1,07.11.2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0
13170,1986,Graduation,Married,32880.0,1,0,04.12.2012,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0
13171,1966,Graduation,Married,80398.0,0,0,10.11.2012,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0
13172,1984,Graduation,Married,31761.0,1,0,05.04.2014,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0
13173,1984,PhD,Single,42710.0,1,0,28.11.2012,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,3,11,0
13174,1984,2n Cycle,Together,32414.0,0,0,04.07.2013,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,3,11,0
13175,1958,Graduation,Single,68281.0,0,0,07.08.2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1
13176,1955,Graduation,Married,67225.0,0,1,26.11.2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0
13177,1954,Graduation,Divorced,64497.0,0,1,10.09.2012,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1
13178,1958,2n Cycle,Together,53083.0,1,1,15.05.2013,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0
13179,1955,Graduation,Married,80395.0,0,0,23.11.2013,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0
13180,1950,Master,Divorced,63120.0,0,1,28.09.2012,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1
13181,1959,Graduation,Together,44911.0,0,1,15.03.2013,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0
13182,1972,Graduation,Together,26290.0,1,1,12.01.2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0
13183,1959,Graduation,Married,18690.0,0,0,28.12.2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0
13184,1969,Graduation,Together,74918.0,0,0,12.03.2013,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0
13185,1980,PhD,Married,43974.0,1,0,12.12.2012,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0
13186,1960,2n Cycle,Widow,46779.0,1,1,12.07.2013,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,3,11,0
13187,1957,Graduation,Single,50388.0,0,1,28.05.2014,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,3,11,1
13188,1957,Master,Married,66726.0,1,1,12.01.2014,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0
13189,1969,PhD,Together,53374.0,0,1,16.08.2012,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1
13190,1955,2n Cycle,Married,62972.0,0,1,03.08.2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0
13191,1975,Graduation,Single,55801.0,1,1,22.09.2013,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0
13192,1978,Graduation,Married,33039.0,1,0,09.09.2013,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0
13193,1959,Graduation,Together,54753.0,0,1,12.09.2013,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,3,11,0
13194,1955,Master,Single,51124.0,1,1,18.12.2013,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0
13195,1963,Graduation,Together,54414.0,1,1,23.01.2013,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,3,11,0
13196,1974,Master,Married,82584.0,0,0,04.06.2013,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,3,11,1
13197,1956,Graduation,Married,62503.0,0,1,18.02.2013,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,3,11,0
13198,1954,Graduation,Single,36130.0,0,1,02.02.2013,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,3,11,1
13199,1943,Master,Widow,,0,0,30.10.2013,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,3,11,1
13200,1961,PhD,Single,84865.0,0,0,09.05.2013,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,3,11,1
13201,1978,PhD,Single,31626.0,1,0,10.05.2013,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1
13202,1950,Master,Divorced,38054.0,1,1,01.05.2014,24,23,2,17,2,1,0,2,2,0,3,7,0,0,0,0,0,0,3,11,0
13203,1967,Graduation,Together,66825.0,0,0,14.07.2013,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,3,11,0
13204,1985,Master,Married,19510.0,2,0,04.09.2013,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0
13205,1966,Master,Together,49618.0,1,1,26.01.2013,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0
13206,1970,Graduation,Married,69016.0,0,1,22.11.2012,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0
13207,1978,2n Cycle,Married,25804.0,1,0,01.09.2013,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0
13208,1970,Graduation,Married,50447.0,2,0,21.04.2014,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0
13209,1976,Master,Together,65104.0,0,1,14.11.2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,0
13210,1971,PhD,Married,46463.0,1,1,18.08.2013,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0
13211,1984,Graduation,Together,35196.0,1,0,13.11.2012,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0
13212,1958,Master,Married,49572.0,1,1,15.12.2013,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,3,11,0
13213,1977,Graduation,Together,157146.0,0,0,29.04.2013,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,3,11,0
13214,1965,2n Cycle,Married,76800.0,0,0,08.03.2014,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,3,11,0
13215,1991,PhD,Together,68682.0,0,0,06.10.2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0
13216,1972,2n Cycle,Married,70932.0,0,1,19.01.2014,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0
13217,1968,Graduation,Married,51287.0,1,1,01.04.2014,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0
13218,1967,Master,Single,59235.0,1,0,12.01.2013,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0
13219,1960,Graduation,Together,62807.0,0,1,31.08.2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0
13220,1974,2n Cycle,Married,20130.0,0,0,17.03.2014,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0
13221,1986,Master,Together,42386.0,1,0,13.01.2013,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0
13222,1960,2n Cycle,Widow,46779.0,1,1,12.07.2013,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,3,11,0
13223,1955,Graduation,Divorced,49431.0,0,1,03.08.2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0
13224,1970,Graduation,Married,70617.0,0,0,23.06.2013,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0
13225,1966,Graduation,Together,60894.0,0,1,28.06.2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0
13226,1957,Graduation,Together,21994.0,0,1,24.12.2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0
13227,1980,Graduation,Married,80011.0,0,1,29.04.2013,3,421,76,536,82,178,102,2,8,6,5,4,0,0,0,0,0,0,3,11,0
13228,1975,Graduation,Single,84196.0,0,1,03.06.2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0
13229,1962,Graduation,Married,83715.0,0,0,03.02.2014,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,3,11,0
13230,1979,Graduation,Married,58025.0,0,1,26.11.2013,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,3,11,0
13231,1956,Master,Married,90226.0,0,0,26.09.2012,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,3,11,0
13232,1975,Master,Single,46098.0,1,1,18.08.2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,1
13233,1973,Graduation,Married,52845.0,1,0,13.08.2013,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,3,11,0
13234,1960,Graduation,Together,30507.0,0,0,11.03.2013,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,3,11,0
13235,1945,Graduation,Married,69755.0,0,0,02.10.2013,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,3,11,0
13236,1974,PhD,Married,34596.0,1,0,13.04.2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,1
13237,1978,Graduation,Married,17345.0,1,0,03.11.2012,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,3,11,0
13238,1965,Graduation,Single,66294.0,0,0,17.03.2014,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,3,11,0
13239,1971,Master,Married,39791.0,0,1,28.03.2013,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0
13240,1971,Graduation,Married,76445.0,1,0,28.09.2012,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,3,11,0
13241,1948,PhD,Together,66375.0,0,1,21.11.2013,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0
13242,1948,PhD,Together,76140.0,0,0,13.05.2014,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0
13243,1955,Master,Married,52750.0,0,1,04.02.2013,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0
13244,1970,Graduation,Divorced,33986.0,1,0,14.03.2013,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0
13245,1970,PhD,Together,64413.0,0,1,01.08.2013,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0
13246,1983,Graduation,Married,25271.0,1,0,05.12.2012,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0
13247,1943,Master,Single,77598.0,0,0,01.10.2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0
13248,1943,PhD,Divorced,48948.0,0,0,01.02.2013,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1
13249,1969,Graduation,Widow,40590.0,1,1,02.10.2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0
13250,1972,Master,Married,53761.0,1,1,11.10.2013,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0
13251,1983,Master,Married,27100.0,1,0,05.04.2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0
13252,1953,PhD,Divorced,36957.0,1,1,06.09.2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1
13253,1951,2n Cycle,Married,78497.0,0,0,01.12.2013,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0
13254,1981,2n Cycle,Together,19414.0,1,0,16.10.2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0
13255,1970,Graduation,Single,22585.0,0,0,18.03.2013,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,3,11,1
13256,1984,Graduation,Together,37235.0,1,0,01.02.2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0
13257,1962,Master,Married,58646.0,0,1,10.06.2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0
13258,1975,Graduation,Married,65106.0,0,1,24.05.2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0
13259,1966,PhD,Single,7144.0,0,2,07.12.2013,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0
13260,1977,Master,Married,55842.0,0,1,23.05.2014,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,3,11,0
13261,1979,PhD,Together,27922.0,1,0,10.05.2014,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,3,11,0
13262,1959,Graduation,Together,57957.0,0,1,19.08.2013,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0
13263,1987,PhD,Single,42000.0,0,0,10.01.2013,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1
13264,1959,PhD,Single,34554.0,0,1,30.03.2014,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0
13265,1972,Graduation,Divorced,26759.0,1,0,07.02.2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0
13266,1973,2n Cycle,Married,35688.0,2,1,22.08.2012,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0
13267,1980,Graduation,Married,50183.0,1,1,25.06.2014,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,3,11,0
13268,1952,Graduation,Together,83844.0,0,0,12.05.2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0
13269,1964,Graduation,Single,18701.0,1,1,04.06.2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0
13270,1974,PhD,Married,34596.0,1,0,13.04.2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,1
13271,1994,Graduation,Single,95529.0,0,0,03.12.2012,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,3,11,1
13272,1965,Graduation,Married,69139.0,0,1,27.01.2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0
13273,1952,Graduation,Married,28332.0,0,0,30.04.2014,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,3,11,0
13274,1971,PhD,Married,32011.0,1,0,22.08.2013,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,3,11,0
13275,1966,Basic,Together,22634.0,0,0,16.01.2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0
13276,1959,2n Cycle,Divorced,59052.0,0,1,17.11.2013,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,3,11,0
13277,1976,Master,Together,37509.0,1,0,12.09.2012,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0
13278,1958,Master,Together,42315.0,0,1,12.07.2013,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0
13279,1957,Graduation,Widow,66033.0,0,1,20.01.2013,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,3,11,0
13280,1973,Graduation,Married,59041.0,1,1,07.05.2014,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0
13281,1981,PhD,Married,58293.0,1,0,19.01.2014,94,173,43,118,46,27,15,5,5,3,6,5,0,0,0,0,0,0,3,11,0
13282,1969,Master,Single,39858.0,1,0,24.01.2013,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,3,11,1
13283,1982,PhD,Single,38513.0,1,0,28.01.2014,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1
13284,1978,Basic,Together,24882.0,1,0,09.09.2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0
13285,1964,Graduation,Single,45989.0,0,1,22.10.2012,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0
13286,1974,Graduation,Single,49166.0,0,1,13.06.2013,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0
13287,1954,Graduation,Married,38998.0,1,1,03.11.2012,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0
